layer1,layer2,layer3,layer4,layer5,layer6,layer7,layer8,layer9,layer10,layer11,layer12,layer13,layer14,layer15,layer16,layer17,layer18,layer19,layer20,process,side,subjid
2.38608922790124,2.78298471153949,1.2525287487595,-1.6168784098701,-5.01606357605556,-7.9669600585723,-9.82759716754174,-10.66859769612,-10.5701195767866,-10.2007537017728,-10.4305275073569,-10.3960191256013,-10.4442665864189,-10.5715763533848,-11.2952084888455,-12.0777361065446,-12.7284576779393,-13.0818169868882,-13.6427944787563,-14.8393589846757,HCHP,right,7482
-3.93256913315731,-4.71671230723392,-5.55932676871584,-6.44080842090358,-7.13773350479719,-7.63673092419063,-7.75117067932451,-7.60112961309824,-7.35449164154329,-7.16564890099875,-7.21478467919811,-7.49128419610161,-8.01509668422797,-8.57018124534802,-9.19900018265554,-9.9343034773589,-10.9014077437675,-12.2089168655772,-13.7376029187181,-15.2460730823108,HCHP,right,7484
-3.99237515516487,-3.96688092680759,-3.78988267579634,-3.44737768671184,-3.04774857934139,-2.60159690787146,-2.23858953571136,-1.92755304557429,-1.90670570135269,-2.08971224799703,-2.38563966399366,-2.79338728210886,-3.13795308067779,-3.15111535819053,-2.86183679620534,-2.38805946784462,-1.86444444820451,-1.29587281120457,-0.701693204655727,-0.280267389213947,HCHP,right,7485
-16.5871804567869,-19.9547734901365,-23.0037085365846,-25.4985614782817,-27.4189940125484,-28.8205625182737,-30.1210332994597,-31.2499587255337,-32.4902911625236,-33.4230121328434,-34.0253039872366,-34.6828447785203,-36.1481987720836,-39.0002808810567,-43.1711691135924,-48.6596120316751,-54.4536414804836,-58.7524129797888,-61.0657038955765,-60.4364619599409,HCLP,left,7349
-6.35828614468483,-7.50137061343698,-8.73211813534159,-10.3068230561477,-12.4810658324677,-14.9238037923433,-17.2177943696972,-19.1084462488523,-20.2310897849526,-20.5932775711231,-20.2705470207799,-19.6855281828288,-19.2703983592865,-19.5104319574895,-20.4701131864766,-21.844265551361,-23.5384060904569,-25.2515299944399,-26.5006138882663,-27.5376367112839,HCLP,left,7356
-5.30935403766276,-7.65555802832421,-10.2329592436022,-12.5096641417652,-14.1978552290221,-15.3769777560699,-15.8614247448667,-15.8009780386938,-15.3861955541896,-15.099643240515,-15.2431730872509,-16.5368898781689,-18.9209711675292,-21.9453260325808,-25.3315588718348,-28.7065850949349,-31.461775282373,-33.0008784845054,-33.2602282418698,-31.9294450380826,HCLP,left,7361
-9.03353570743748,-10.0640334966478,-11.34150270133,-12.7017850999434,-14.1755942036876,-15.8189845545612,-17.2014989126505,-18.3712862886726,-19.2436525082093,-20.0815576960322,-21.1392018772682,-22.9199908229964,-25.6893034362469,-29.5215612087488,-33.9251935390379,-38.1773241082506,-41.4429137666853,-43.4260678868852,-44.1159194971411,-43.6118519887816,HCLP,left,7375
-17.3779042446569,-19.0513636068032,-19.8781791042483,-19.9268151999506,-19.4726394810057,-18.9613668157531,-18.6039127261245,-18.7528400364652,-19.178781770724,-20.1718327707935,-21.4605354881188,-22.856671049439,-24.2553937052114,-25.6175379314954,-26.7610433417628,-27.8269410328824,-28.6911149538311,-29.2063666733814,-28.9999411332927,-27.7474301161489,HCLP,left,7383
-11.0700855507877,-12.2874488858124,-13.1618646023808,-13.6602739805362,-13.8885413222713,-14.203885641595,-14.9653590804375,-16.1405624301827,-17.8215176035406,-19.831716831425,-22.0227771071274,-24.4345214974559,-27.1657574922391,-30.3649016193163,-33.6394083043999,-36.7992252335621,-39.4094888665435,-41.1344249079671,-41.5137381104955,-40.305919003827,HCLP,left,7402
-52.1273742300644,-53.7660051529902,-54.9209953671607,-56.2458222826809,-56.7349444295391,-57.3719731815425,-58.0891329514164,-58.9532505210916,-60.7849497604949,-62.0391711850639,-62.7099476612671,-60.836720952268,-57.1185194353549,-53.8695802912645,-52.4240281484634,-53.2908935334923,-56.871537085626,-59.9922650081187,-62.0605631080561,-62.7955752063926,HCLP,left,7403
